STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N02910,A02910,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N11450,A11450,N11520,A11520,N11530,A11530,N10970,A10970,N10971,A10971,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
05,AR,03,2,41930.0000,32560.0000,4610.0000,4050.0000,39140.0000,1470.0000,19970.0000,28370.0000,850.0000,48890.0000,1350.0000,640.0000,710.0000,370.0000,6990.0000,8450.0000,221511.0000,41930.0000,226366.0000,29180.0000,166690.0000,5860.0000,2587.0000,2920.0000,3355.0000,2690.0000,2229.0000,60.0000,35.0000,8030.0000,28935.0000,3040.0000,2654.0000,1930.0000,9016.0000,3680.0000,17652.0000,578.0000,1080.0000,7524.0000,180.0000,663.0000,570.0000,-2607.0000,7390.0000,4855.0000,50.0000,10.0000,0.0000,0.0000,350.0000,1194.0000,50.0000,204.0000,250.0000,217.0000,4860.0000,1522.0000,41640.0000,545883.0000,41640.0000,532523.0000,6760.0000,13360.0000,280.0000,5764.0000,1396.0000,210.0000,3749.0000,60.0000,95.0000,160.0000,85.0000,140.0000,349.0000,100.0000,36.0000,250.0000,572.0000,260.0000,575.0000,90.0000,831.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.0000,200.0000,0.0000,0.0000,70.0000,15.0000,750.0000,1688.0000,660.0000,250.0000,0.0000,0.0000,130.0000,47.0000,160.0000,17.0000,70.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6870.0000,5001.0000,1250.0000,8825.0000,1300.0000,8384.0000,35420.0000,72464.0000,20300.0000,28664.0000,19700.0000,25092.0000,6300.0000,22335.0000,1400.0000,1171.0000,990.0000,759.0000,170.0000,324.0000,240.0000,319.0000,170.0000,351.0000,5130.0000,8462.0000,26860.0000,59279.0000,630.0000,236.0000,7860.0000,5456.0000,0.0000,0.0000,0.0000,0.0000,2180.0000,1132.0000,34590.0000,68134.0000,34470.0000,67825.0000,160.0000,247.0000
05,AR,03,3,72320.0000,47820.0000,10480.0000,12480.0000,69530.0000,1350.0000,35950.0000,57680.0000,1900.0000,111130.0000,2000.0000,1040.0000,970.0000,630.0000,17380.0000,13380.0000,1255832.0000,72320.0000,1270539.0000,56530.0000,947413.0000,9740.0000,5667.0000,4830.0000,8739.0000,4510.0000,5892.0000,170.0000,123.0000,13370.0000,121926.0000,5390.0000,13749.0000,4030.0000,35213.0000,8180.0000,82209.0000,1042.0000,4770.0000,45065.0000,5650.0000,11335.0000,1240.0000,543.0000,13320.0000,14707.0000,300.0000,69.0000,0.0000,0.0000,660.0000,1858.0000,270.0000,841.0000,780.0000,598.0000,10860.0000,3496.0000,71660.0000,1123901.0000,71660.0000,1103324.0000,10340.0000,20577.0000,650.0000,15782.0000,11884.0000,500.0000,8410.0000,240.0000,543.0000,350.0000,301.0000,390.0000,868.0000,330.0000,109.0000,620.0000,1669.0000,630.0000,1681.0000,260.0000,2117.0000,0.0000,0.0000,0.0000,0.0000,60.0000,119.0000,30.0000,101.0000,420.0000,2113.0000,60.0000,896.0000,5120.0000,3465.0000,44330.0000,244021.0000,43850.0000,24432.0000,0.0000,0.0000,420.0000,175.0000,10570.0000,3081.0000,390.0000,10.0000,0.0000,0.0000,3510.0000,1684.0000,5400.0000,870.0000,1380.0000,456.0000,110.0000,36.0000,11790.0000,19909.0000,3270.0000,19716.0000,3330.0000,18556.0000,68100.0000,235431.0000,41740.0000,95752.0000,33180.0000,78681.0000,16710.0000,56033.0000,3180.0000,2578.0000,2490.0000,1793.0000,390.0000,469.0000,1070.0000,1967.0000,480.0000,656.0000,7880.0000,12995.0000,59650.0000,141546.0000,38820.0000,21352.0000,46750.0000,41789.0000,0.0000,0.0000,0.0000,0.0000,6670.0000,6978.0000,63350.0000,200571.0000,63110.0000,199729.0000,320.0000,735.0000
05,AR,03,4,93640.0000,49370.0000,23180.0000,18120.0000,90530.0000,1490.0000,49180.0000,72150.0000,3100.0000,173890.0000,2060.0000,1280.0000,780.0000,270.0000,19940.0000,16960.0000,3382758.0000,93640.0000,3407316.0000,82270.0000,2828369.0000,15290.0000,8249.0000,8160.0000,17313.0000,7640.0000,11821.0000,520.0000,396.0000,12230.0000,136960.0000,8690.0000,34362.0000,5550.0000,67523.0000,11700.0000,177906.0000,1535.0000,3980.0000,36568.0000,13050.0000,92433.0000,2240.0000,13975.0000,14380.0000,24558.0000,1320.0000,319.0000,50.0000,495.0000,1070.0000,3924.0000,890.0000,3380.0000,2090.0000,1685.0000,19710.0000,6957.0000,91990.0000,1575847.0000,91990.0000,1552671.0000,11380.0000,23175.0000,1650.0000,42953.0000,62631.0000,1010.0000,18029.0000,950.0000,2257.0000,620.0000,696.0000,1050.0000,2371.0000,960.0000,457.0000,1600.0000,5086.0000,1620.0000,5264.0000,850.0000,6097.0000,30.0000,225.0000,40.0000,10.0000,240.0000,553.0000,0.0000,0.0000,1080.0000,7521.0000,230.0000,4473.0000,10670.0000,16431.0000,92430.0000,1746432.0000,91640.0000,187693.0000,0.0000,0.0000,1740.0000,1056.0000,28030.0000,13657.0000,1490.0000,106.0000,130.0000,120.0000,4650.0000,4538.0000,17610.0000,3791.0000,6830.0000,4092.0000,750.0000,660.0000,9740.0000,24102.0000,4720.0000,27555.0000,4780.0000,26489.0000,90920.0000,409532.0000,25020.0000,61213.0000,16360.0000,34497.0000,27210.0000,88999.0000,2850.0000,2311.0000,2850.0000,2524.0000,270.0000,458.0000,2150.0000,4015.0000,340.0000,618.0000,6250.0000,10422.0000,88820.0000,235522.0000,87830.0000,174036.0000,89120.0000,199844.0000,0.0000,0.0000,0.0000,0.0000,15590.0000,20423.0000,77310.0000,229969.0000,76890.0000,228600.0000,600.0000,1285.0000
05,AR,03,5,50660.0000,19210.0000,24530.0000,5440.0000,48700.0000,950.0000,28920.0000,34370.0000,2120.0000,109360.0000,690.0000,350.0000,340.0000,0.0000,7370.0000,12820.0000,3115842.0000,50660.0000,3139111.0000,43510.0000,2434787.0000,13780.0000,9223.0000,8110.0000,21942.0000,7700.0000,15274.0000,960.0000,847.0000,8190.0000,92804.0000,8400.0000,51586.0000,4860.0000,78584.0000,10290.0000,232196.0000,1337.0000,2190.0000,18553.0000,10230.0000,162623.0000,2220.0000,26912.0000,10870.0000,23269.0000,1620.0000,408.0000,50.0000,435.0000,970.0000,4479.0000,880.0000,3948.0000,2100.0000,1785.0000,16710.0000,6718.0000,48340.0000,957737.0000,48340.0000,940419.0000,8560.0000,17318.0000,2320.0000,61670.0000,146273.0000,1100.0000,19360.0000,1740.0000,4900.0000,540.0000,826.0000,1740.0000,3788.0000,1430.0000,774.0000,2300.0000,9702.0000,2310.0000,9781.0000,1430.0000,10262.0000,0.0000,0.0000,60.0000,77.0000,470.0000,847.0000,40.0000,72.0000,1680.0000,13452.0000,330.0000,7319.0000,8310.0000,20994.0000,50560.0000,2070175.0000,50380.0000,243596.0000,0.0000,0.0000,1090.0000,1520.0000,14100.0000,10380.0000,1990.0000,153.0000,100.0000,136.0000,2820.0000,3322.0000,6030.0000,1003.0000,4520.0000,3430.0000,900.0000,1517.0000,6280.0000,17967.0000,1890.0000,12073.0000,2040.0000,12592.0000,49600.0000,328204.0000,1420.0000,880.0000,40.0000,30.0000,15270.0000,51854.0000,1620.0000,1384.0000,920.0000,1154.0000,130.0000,211.0000,1710.0000,3408.0000,170.0000,320.0000,3420.0000,5743.0000,48880.0000,149732.0000,49810.0000,233216.0000,50040.0000,253347.0000,0.0000,0.0000,0.0000,0.0000,13590.0000,28073.0000,36910.0000,102740.0000,36380.0000,100709.0000,700.0000,2031.0000
05,AR,03,6,32390.0000,7750.0000,22310.0000,1830.0000,31100.0000,640.0000,19160.0000,20310.0000,1720.0000,78750.0000,230.0000,90.0000,150.0000,0.0000,3490.0000,9340.0000,2806891.0000,32390.0000,2826817.0000,27710.0000,2120951.0000,11570.0000,9097.0000,7820.0000,25131.0000,7420.0000,17993.0000,1100.0000,1133.0000,5600.0000,69102.0000,7960.0000,64869.0000,4280.0000,88156.0000,8000.0000,228273.0000,1078.0000,1330.0000,11388.0000,7700.0000,163803.0000,2160.0000,34726.0000,7800.0000,19926.0000,1390.0000,382.0000,50.0000,588.0000,800.0000,4468.0000,640.0000,3538.0000,1510.0000,1185.0000,13220.0000,5913.0000,29990.0000,669992.0000,29990.0000,656773.0000,6310.0000,13219.0000,2400.0000,66982.0000,209921.0000,860.0000,15396.0000,2010.0000,8388.0000,370.0000,689.0000,1930.0000,4281.0000,1560.0000,771.0000,2390.0000,13180.0000,2400.0000,13168.0000,1620.0000,12064.0000,40.0000,360.0000,70.0000,72.0000,530.0000,906.0000,40.0000,72.0000,1740.0000,16340.0000,320.0000,8196.0000,6360.0000,19930.0000,32360.0000,2044583.0000,32270.0000,256019.0000,0.0000,0.0000,590.0000,1232.0000,7280.0000,8130.0000,1990.0000,203.0000,100.0000,168.0000,2160.0000,2512.0000,0.0000,0.0000,3300.0000,2660.0000,740.0000,1719.0000,4270.0000,13591.0000,730.0000,4107.0000,830.0000,5094.0000,31910.0000,307240.0000,0.0000,0.0000,0.0000,0.0000,10690.0000,35898.0000,1230.0000,1072.0000,220.0000,358.0000,70.0000,152.0000,1940.0000,4234.0000,80.0000,209.0000,1990.0000,3455.0000,29900.0000,105286.0000,32010.0000,247888.0000,32100.0000,263632.0000,0.0000,0.0000,0.0000,0.0000,10530.0000,28596.0000,21780.0000,72017.0000,21270.0000,69592.0000,690.0000,2389.0000
05,AR,03,7,49140.0000,7110.0000,39960.0000,1480.0000,47220.0000,1070.0000,30120.0000,25410.0000,3300.0000,129920.0000,150.0000,40.0000,110.0000,0.0000,3010.0000,14350.0000,6701383.0000,49140.0000,6752670.0000,42310.0000,4927270.0000,23990.0000,24617.0000,18660.0000,85193.0000,17960.0000,62394.0000,3220.0000,3813.0000,9610.0000,156500.0000,18630.0000,271989.0000,7910.0000,259457.0000,12920.0000,501038.0000,2000.0000,1620.0000,14612.0000,10960.0000,286766.0000,5730.0000,153252.0000,14340.0000,51287.0000,3130.0000,886.0000,220.0000,3723.0000,1750.0000,13213.0000,1250.0000,7726.0000,2670.0000,2092.0000,22810.0000,10883.0000,41310.0000,988691.0000,41310.0000,969424.0000,8760.0000,19267.0000,7830.0000,257752.0000,1138601.0000,1500.0000,28104.0000,7150.0000,51081.0000,640.0000,1647.0000,6840.0000,19029.0000,5340.0000,2927.0000,7800.0000,63642.0000,7820.0000,63585.0000,6050.0000,49694.0000,80.0000,608.0000,370.0000,454.0000,170.0000,143.0000,230.0000,1086.0000,6460.0000,80563.0000,830.0000,32654.0000,13540.0000,64410.0000,49110.0000,5379916.0000,49050.0000,791400.0000,0.0000,0.0000,670.0000,2406.0000,14170.0000,16625.0000,5410.0000,698.0000,270.0000,466.0000,3640.0000,4338.0000,0.0000,0.0000,6290.0000,5057.0000,1250.0000,3810.0000,7070.0000,28953.0000,570.0000,2817.0000,820.0000,5021.0000,48480.0000,831182.0000,0.0000,0.0000,0.0000,0.0000,17660.0000,55155.0000,2270.0000,1996.0000,150.0000,278.0000,100.0000,171.0000,4150.0000,8732.0000,100.0000,206.0000,3100.0000,6721.0000,39510.0000,151183.0000,48880.0000,774775.0000,48950.0000,809287.0000,470.0000,142.0000,150.0000,47.0000,21080.0000,99961.0000,27950.0000,121245.0000,26670.0000,112215.0000,1660.0000,9030.0000
05,AR,03,8,18890.0000,1800.0000,16540.0000,420.0000,18250.0000,390.0000,13240.0000,5650.0000,1560.0000,54630.0000,0.0000,0.0000,0.0000,0.0000,370.0000,4950.0000,5511108.0000,18890.0000,5553973.0000,16940.0000,3884252.0000,13010.0000,24216.0000,12140.0000,102123.0000,11870.0000,78846.0000,720.0000,1027.0000,4310.0000,120116.0000,12080.0000,472597.0000,3050.0000,166819.0000,3790.0000,202566.0000,926.0000,330.0000,3293.0000,3120.0000,89223.0000,4900.0000,410453.0000,5660.0000,42865.0000,770.0000,191.0000,370.0000,8823.0000,1300.0000,13721.0000,290.0000,2776.0000,0.0000,0.0000,7860.0000,3831.0000,12030.0000,295483.0000,12030.0000,290790.0000,2160.0000,4693.0000,6860.0000,301132.0000,2098018.0000,360.0000,10978.0000,6480.0000,102891.0000,370.0000,1686.0000,6260.0000,25799.0000,4870.0000,3389.0000,6850.0000,66444.0000,6860.0000,66468.0000,5530.0000,61400.0000,110.0000,727.0000,380.0000,415.0000,0.0000,0.0000,460.0000,2207.0000,6170.0000,116972.0000,540.0000,39592.0000,8230.0000,85982.0000,18880.0000,4824853.0000,18870.0000,933236.0000,50.0000,295.0000,150.0000,913.0000,7200.0000,8633.0000,4410.0000,1837.0000,130.0000,149.0000,0.0000,0.0000,0.0000,0.0000,2640.0000,2111.0000,480.0000,1638.0000,3440.0000,18717.0000,0.0000,0.0000,160.0000,1028.0000,18680.0000,879573.0000,0.0000,0.0000,0.0000,0.0000,7320.0000,14291.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1740.0000,2363.0000,0.0000,0.0000,0.0000,0.0000,4630.0000,15716.0000,18870.0000,924564.0000,18880.0000,965142.0000,8680.0000,6897.0000,9940.0000,10329.0000,11520.0000,148279.0000,7300.0000,61833.0000,6150.0000,43711.0000,1410.0000,17194.0000
05,AR,03,9,4420.0000,420.0000,3870.0000,90.0000,4260.0000,100.0000,3860.0000,670.0000,280.0000,12980.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1350.0000,18734537.000,4420.0000,18766213.000,3860.0000,2202381.0000,3920.0000,185973.0000,3470.0000,4796414.0000,3420.0000,4672099.0000,100.0000,306.0000,1230.0000,90571.0000,3740.0000,9780182.0000,700.0000,62166.0000,640.0000,42407.0000,347.0000,30.0000,337.0000,750.0000,22449.0000,2510.0000,1263356.0000,1830.0000,31676.0000,50.0000,11.0000,200.0000,9399.0000,730.0000,9850.0000,100.0000,1092.0000,0.0000,0.0000,1280.0000,650.0000,1770.0000,43570.0000,1770.0000,42638.0000,420.0000,932.0000,2640.0000,4077103.0000,16983073.000,20.0000,1657.0000,2430.0000,504738.0000,200.0000,642.0000,2440.0000,22627.0000,1820.0000,2748.0000,2640.0000,26057.0000,2640.0000,26067.0000,1890.0000,29085.0000,40.0000,455.0000,140.0000,64.0000,0.0000,0.0000,550.0000,19953.0000,2470.0000,3927164.0000,320.0000,61044.0000,2760.0000,205786.0000,4410.0000,14404764.000,4410.0000,3261166.0000,250.0000,3370.0000,40.0000,267.0000,2140.0000,80771.0000,1920.0000,66163.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,373.0000,1210.0000,12020.0000,0.0000,0.0000,40.0000,267.0000,4340.0000,3947997.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,480.0000,1579.0000,4410.0000,3179874.0000,4410.0000,3755928.0000,2810.0000,15061.0000,3900.0000,546236.0000,2780.0000,258864.0000,1610.0000,445559.0000,790.0000,32834.0000,920.0000,336831.0000
05,AR,04,0,283690.0000,122230.0000,105220.0000,49730.0000,268730.0000,7450.0000,166120.0000,197930.0000,5300.0000,556230.0000,3970.0000,2830.0000,1130.0000,1040.0000,63630.0000,79000.0000,15247755.000,277540.0000,15371529.000,221210.0000,10173206.000,69130.0000,76649.0000,33130.0000,209085.0000,30990.0000,161360.0000,4100.0000,4668.0000,46610.0000,379515.0000,35270.0000,848940.0000,25220.0000,495119.0000,58790.0000,1448140.0000,13537.0000,16330.0000,143950.0000,49000.0000,727876.0000,13360.0000,761618.0000,51410.0000,123774.0000,6590.0000,1742.0000,280.0000,5326.0000,5780.0000,36778.0000,2800.0000,15129.0000,4810.0000,3767.0000,75950.0000,32005.0000,262020.0000,4862287.0000,262010.0000,4755423.0000,52070.0000,106791.0000,11820.0000,447073.0000,2425066.0000,4350.0000,73653.0000,9280.0000,97583.0000,2110.0000,3612.0000,8890.0000,21440.0000,7490.0000,4324.0000,11670.0000,70895.0000,11720.0000,71567.0000,6780.0000,52985.0000,60.0000,221.0000,170.0000,65.0000,640.0000,1000.0000,470.0000,2940.0000,9810.0000,164680.0000,1260.0000,41133.0000,30520.0000,187852.0000,207510.0000,10357855.000,206410.0000,1577393.0000,90.0000,821.0000,3210.0000,4401.0000,57460.0000,40763.0000,7760.0000,1360.0000,210.0000,226.0000,11530.0000,10869.0000,21880.0000,4425.0000,20210.0000,12892.0000,3240.0000,6148.0000,34960.0000,84240.0000,9670.0000,61430.0000,10190.0000,62158.0000,269590.0000,2193588.0000,88070.0000,202599.0000,72360.0000,158727.0000,82110.0000,266086.0000,9590.0000,7762.0000,6050.0000,5133.0000,2280.0000,10924.0000,9970.0000,20641.0000,2200.0000,10895.0000,22410.0000,38304.0000,249070.0000,725750.0000,198000.0000,1534704.0000,213520.0000,1658503.0000,1950.0000,2976.0000,3840.0000,17906.0000,51800.0000,263415.0000,222500.0000,810156.0000,219240.0000,764768.0000,4040.0000,39349.0000
05,AR,04,1,9800.0000,5840.0000,2360.0000,1400.0000,8510.0000,450.0000,5080.0000,5980.0000,100.0000,16810.0000,40.0000,40.0000,0.0000,0.0000,1950.0000,3220.0000,-188171.0000,3650.0000,-186141.0000,960.0000,29748.0000,1590.0000,1842.0000,660.0000,1359.0000,590.0000,844.0000,0.0000,0.0000,1850.0000,-28047.0000,1000.0000,7262.0000,340.0000,2810.0000,650.0000,8751.0000,1335.0000,140.0000,1319.0000,0.0000,0.0000,700.0000,-43730.0000,760.0000,2030.0000,0.0000,0.0000,0.0000,0.0000,160.0000,777.0000,0.0000,0.0000,20.0000,19.0000,1550.0000,612.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,10.0000,0.0000,0.0000,20.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,490.0000,853.0000,410.0000,3399.0000,440.0000,3274.0000,6620.0000,32070.0000,1300.0000,2947.0000,1200.0000,2638.0000,2340.0000,8341.0000,150.0000,127.0000,360.0000,346.0000,500.0000,2941.0000,0.0000,0.0000,480.0000,2890.0000,2030.0000,3492.0000,7940.0000,19953.0000,20.0000,8.0000,620.0000,1033.0000,0.0000,0.0000,0.0000,0.0000,180.0000,295.0000,6500.0000,31348.0000,6420.0000,30890.0000,60.0000,196.0000
05,AR,04,2,36130.0000,25170.0000,4570.0000,5770.0000,33880.0000,1090.0000,18540.0000,25740.0000,440.0000,49390.0000,810.0000,580.0000,230.0000,300.0000,8540.0000,8070.0000,193076.0000,36130.0000,197183.0000,25030.0000,144365.0000,4890.0000,2081.0000,1810.0000,1943.0000,1630.0000,1318.0000,40.0000,30.0000,6740.0000,23229.0000,1930.0000,2736.0000,1490.0000,6608.0000,3830.0000,20830.0000,907.0000,1370.0000,9340.0000,140.0000,479.0000,420.0000,-2244.0000,6200.0000,4107.0000,0.0000,0.0000,0.0000,0.0000,330.0000,1062.0000,30.0000,80.0000,100.0000,74.0000,4320.0000,1447.0000,35930.0000,510593.0000,35930.0000,498052.0000,6360.0000,12541.0000,170.0000,2899.0000,784.0000,110.0000,1596.0000,30.0000,37.0000,90.0000,44.0000,50.0000,75.0000,50.0000,24.0000,160.0000,262.0000,160.0000,270.0000,40.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,81.0000,0.0000,0.0000,20.0000,1.0000,400.0000,990.0000,410.0000,130.0000,0.0000,0.0000,70.0000,26.0000,80.0000,4.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5820.0000,4500.0000,950.0000,6738.0000,980.0000,6395.0000,31930.0000,84107.0000,20820.0000,32755.0000,20300.0000,28981.0000,7660.0000,26978.0000,1060.0000,854.0000,750.0000,554.0000,420.0000,2213.0000,530.0000,770.0000,390.0000,2264.0000,4630.0000,7805.0000,26180.0000,61789.0000,390.0000,119.0000,6560.0000,4866.0000,0.0000,0.0000,0.0000,0.0000,1120.0000,549.0000,31370.0000,79830.0000,31250.0000,79659.0000,130.0000,97.0000
05,AR,04,3,65000.0000,36370.0000,10640.0000,16670.0000,62040.0000,1470.0000,34610.0000,52720.0000,920.0000,111680.0000,1320.0000,950.0000,370.0000,540.0000,20860.0000,14620.0000,1121877.0000,65000.0000,1134429.0000,49670.0000,834970.0000,8970.0000,5065.0000,3220.0000,5936.0000,2950.0000,3968.0000,150.0000,99.0000,11650.0000,80635.0000,3510.0000,9986.0000,3510.0000,27726.0000,9590.0000,107635.0000,1616.0000,6500.0000,59545.0000,6180.0000,12019.0000,960.0000,2255.0000,10790.0000,12552.0000,310.0000,72.0000,0.0000,0.0000,650.0000,2123.0000,190.0000,689.0000,450.0000,340.0000,10650.0000,3652.0000,64450.0000,1064894.0000,64450.0000,1043110.0000,11030.0000,21785.0000,540.0000,12797.0000,9971.0000,430.0000,7534.0000,190.0000,194.0000,260.0000,198.0000,240.0000,323.0000,220.0000,99.0000,510.0000,957.0000,510.0000,972.0000,130.0000,688.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.0000,1736.0000,30.0000,328.0000,3200.0000,2031.0000,35740.0000,186082.0000,35430.0000,18669.0000,0.0000,0.0000,330.0000,119.0000,8320.0000,2294.0000,170.0000,3.0000,0.0000,0.0000,2100.0000,914.0000,4270.0000,740.0000,1740.0000,555.0000,140.0000,47.0000,9560.0000,15652.0000,2660.0000,16875.0000,2720.0000,15825.0000,61870.0000,253386.0000,41470.0000,108729.0000,34870.0000,92849.0000,19150.0000,62809.0000,2410.0000,1914.0000,1990.0000,1473.0000,740.0000,2748.0000,2190.0000,4954.0000,740.0000,2741.0000,6260.0000,10516.0000,57020.0000,147773.0000,31210.0000,16376.0000,38690.0000,32611.0000,0.0000,0.0000,0.0000,0.0000,4500.0000,4023.0000,58600.0000,224773.0000,58390.0000,224116.0000,290.0000,503.0000
05,AR,04,4,74330.0000,33170.0000,20300.0000,18420.0000,70930.0000,1680.0000,41570.0000,57070.0000,1360.0000,144990.0000,1260.0000,940.0000,320.0000,200.0000,20260.0000,17360.0000,2676661.0000,74330.0000,2695017.0000,63710.0000,2182792.0000,13260.0000,7599.0000,5420.0000,10799.0000,5020.0000,7298.0000,420.0000,292.0000,9180.0000,68465.0000,5680.0000,23465.0000,4790.0000,53205.0000,13100.0000,224689.0000,2318.0000,4070.0000,37633.0000,13770.0000,96136.0000,1640.0000,7261.0000,10290.0000,18356.0000,1390.0000,341.0000,0.0000,0.0000,1000.0000,4197.0000,680.0000,2695.0000,1170.0000,1015.0000,18140.0000,6737.0000,72850.0000,1303709.0000,72850.0000,1279694.0000,11790.0000,24015.0000,1470.0000,37965.0000,56093.0000,1060.0000,18371.0000,890.0000,1611.0000,500.0000,542.0000,810.0000,1169.0000,800.0000,362.0000,1420.0000,3618.0000,1430.0000,3845.0000,580.0000,3662.0000,0.0000,0.0000,0.0000,0.0000,150.0000,209.0000,0.0000,0.0000,1100.0000,8508.0000,120.0000,1969.0000,7030.0000,10118.0000,73040.0000,1323170.0000,72430.0000,141485.0000,0.0000,0.0000,1220.0000,764.0000,22900.0000,11684.0000,880.0000,29.0000,70.0000,61.0000,3530.0000,3379.0000,13430.0000,2995.0000,7190.0000,4124.0000,930.0000,823.0000,6530.0000,14908.0000,3610.0000,22436.0000,3670.0000,21666.0000,72380.0000,340712.0000,23400.0000,57477.0000,15990.0000,34259.0000,23850.0000,75350.0000,2230.0000,1804.0000,2250.0000,1959.0000,410.0000,2068.0000,2740.0000,6245.0000,400.0000,2074.0000,4540.0000,7419.0000,71370.0000,200745.0000,69010.0000,129801.0000,70020.0000,146158.0000,0.0000,0.0000,0.0000,0.0000,11400.0000,13979.0000,62460.0000,208440.0000,62090.0000,207257.0000,510.0000,1019.0000
05,AR,04,5,38540.0000,12870.0000,19500.0000,4980.0000,36520.0000,1080.0000,24080.0000,25650.0000,800.0000,83660.0000,370.0000,250.0000,120.0000,0.0000,6990.0000,12450.0000,2367661.0000,38540.0000,2383014.0000,32210.0000,1776861.0000,11080.0000,7569.0000,5070.0000,14440.0000,4750.0000,10479.0000,770.0000,753.0000,5630.0000,44941.0000,5200.0000,36784.0000,4220.0000,62766.0000,10490.0000,254523.0000,2007.0000,1930.0000,15933.0000,10300.0000,162864.0000,1560.0000,14375.0000,7060.0000,15353.0000,1310.0000,333.0000,0.0000,0.0000,780.0000,3876.0000,550.0000,2503.0000,1020.0000,819.0000,13440.0000,5711.0000,36800.0000,747969.0000,36800.0000,730883.0000,8440.0000,17086.0000,1750.0000,47782.0000,109322.0000,1040.0000,17465.0000,1310.0000,3665.0000,390.0000,564.0000,1210.0000,1804.0000,1120.0000,514.0000,1730.0000,6307.0000,1740.0000,6445.0000,940.0000,5736.0000,0.0000,0.0000,40.0000,10.0000,200.0000,363.0000,40.0000,143.0000,1390.0000,12939.0000,180.0000,3282.0000,5100.0000,12461.0000,38470.0000,1555155.0000,38340.0000,181326.0000,0.0000,0.0000,790.0000,1104.0000,10650.0000,7808.0000,1190.0000,53.0000,40.0000,46.0000,2090.0000,2317.0000,4180.0000,690.0000,4080.0000,2902.0000,800.0000,1239.0000,3990.0000,10714.0000,1330.0000,8456.0000,1400.0000,8987.0000,37810.0000,249401.0000,1080.0000,691.0000,0.0000,0.0000,11330.0000,37665.0000,1320.0000,1080.0000,570.0000,669.0000,130.0000,648.0000,1350.0000,2710.0000,120.0000,639.0000,2190.0000,3636.0000,37370.0000,116740.0000,37940.0000,173518.0000,38060.0000,185998.0000,0.0000,0.0000,0.0000,0.0000,10270.0000,20132.0000,28170.0000,83393.0000,27780.0000,82016.0000,520.0000,1255.0000
